965	1.439523251
966	1.439513455
967	1.439503689
968	1.439493954
969	1.439484248
970	1.439474573
971	1.439464928
972	1.439455312
973	1.439445726
974	1.43943617
975	1.439426643
976	1.439417145
977	1.439407676
978	1.439398236
979	1.439388826
980	1.439379444
981	1.43937009
982	1.439360766
983	1.439351469
984	1.439342202
985	1.439332962
986	1.43932375
987	1.439314567
988	1.439305411
989	1.439296283
990	1.439287182
991	1.43927811
992	1.439269064
993	1.439260046
994	1.439251055
995	1.439242091
996	1.439233155
997	1.439224245
998	1.439215361
999	1.439206505
1000	1.439197675
